"PermissionType","AppId","ClientObjectId","AppDisplayName","ResourceObjectId","ResourceDisplayName","Permission","ConsentType","PrincipalObjectId","PrincipalDisplayName","Homepage","PublisherName","ReplyUrls","ExpiryTime","CreatedDateTime","AppOwnerOrganizationId","ApplicationStatus","ApplicationVisibility","AssignmentRequired","IsAppProxy","PublisherDisplayName","VerifiedPublisherId","AddedDateTime","SignInAudience","ApplicationType"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Chat.Read","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Chat.ReadBasic","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Files.Read","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Files.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Group.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Sites.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Team.ReadBasic.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","TeamMember.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","TeamSettings.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","TeamsTab.Read.All","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","AllPrincipals",,"","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","offline_access","Principal","a701a182-a694-4afe-8027-1acbad3f8cb0","Joey","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","Principal","a701a182-a694-4afe-8027-1acbad3f8cb0","Joey","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Read","Principal","a701a182-a694-4afe-8027-1acbad3f8cb0","Joey","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.ReadBasic","Principal","a701a182-a694-4afe-8027-1acbad3f8cb0","Joey","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","16ec954d-de9c-4364-837f-7132513bbd49","c0dee6ca-cba6-41c7-8c80-254b3aaaf561","Binalyze Tornado","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","MailboxSettings.Read","Principal","a701a182-a694-4afe-8027-1acbad3f8cb0","Joey","https://www.binalyze.com","","http://localhost:8090/api/o365/personal/auth/callback, http://localhost:3001/api/tornado/auth/office365/callback, https://one.binalyze.com/api/tornado/auth/office365/callback",,"2025-02-14T15:33:13Z","76ace140-b17f-4df8-9ea3-89b3d724cd3d","Enabled","Visible","No","No",,,,"AzureADMultipleOrgs","Enterprise Application"
"Delegated","d17bd36e-8173-4c16-ae26-357096b70a56","f1a0d5e0-b9d4-437d-a18b-1306daecbbbb","Invictus CTFd","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","openid","Principal","ae5e8a22-dddf-44d8-a54d-6f7fe44ce557","Tobias",,"","https://127.0.0.1:4000/auth/azure/authorized",,"2025-02-20T12:00:18Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d17bd36e-8173-4c16-ae26-357096b70a56","f1a0d5e0-b9d4-437d-a18b-1306daecbbbb","Invictus CTFd","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","email","Principal","ae5e8a22-dddf-44d8-a54d-6f7fe44ce557","Tobias",,"","https://127.0.0.1:4000/auth/azure/authorized",,"2025-02-20T12:00:18Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d17bd36e-8173-4c16-ae26-357096b70a56","f1a0d5e0-b9d4-437d-a18b-1306daecbbbb","Invictus CTFd","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","profile","Principal","ae5e8a22-dddf-44d8-a54d-6f7fe44ce557","Tobias",,"","https://127.0.0.1:4000/auth/azure/authorized",,"2025-02-20T12:00:18Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d17bd36e-8173-4c16-ae26-357096b70a56","f1a0d5e0-b9d4-437d-a18b-1306daecbbbb","Invictus CTFd","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","Principal","ae5e8a22-dddf-44d8-a54d-6f7fe44ce557","Tobias",,"","https://127.0.0.1:4000/auth/azure/authorized",,"2025-02-20T12:00:18Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d17bd36e-8173-4c16-ae26-357096b70a56","f1a0d5e0-b9d4-437d-a18b-1306daecbbbb","Invictus CTFd","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","openid","Principal","d0dce29d-692e-40ce-a900-ce5105dee0bc","Georg Sunshine",,"","https://127.0.0.1:4000/auth/azure/authorized",,"2025-02-20T12:00:18Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d17bd36e-8173-4c16-ae26-357096b70a56","f1a0d5e0-b9d4-437d-a18b-1306daecbbbb","Invictus CTFd","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","email","Principal","d0dce29d-692e-40ce-a900-ce5105dee0bc","Georg Sunshine",,"","https://127.0.0.1:4000/auth/azure/authorized",,"2025-02-20T12:00:18Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d17bd36e-8173-4c16-ae26-357096b70a56","f1a0d5e0-b9d4-437d-a18b-1306daecbbbb","Invictus CTFd","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","profile","Principal","d0dce29d-692e-40ce-a900-ce5105dee0bc","Georg Sunshine",,"","https://127.0.0.1:4000/auth/azure/authorized",,"2025-02-20T12:00:18Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","d17bd36e-8173-4c16-ae26-357096b70a56","f1a0d5e0-b9d4-437d-a18b-1306daecbbbb","Invictus CTFd","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","Principal","d0dce29d-692e-40ce-a900-ce5105dee0bc","Georg Sunshine",,"","https://127.0.0.1:4000/auth/azure/authorized",,"2025-02-20T12:00:18Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Hidden","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Delegated","0930ea9f-98e8-46f5-9123-b16358290e70","45d0cf74-062d-46a3-b00e-7841f50f10eb","Petra Forwarder","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","AllPrincipals",,"","https://petrasecurity.com","","http://localhost:8080/auth/microsoft/callback, https://api.petrasecurity.com/auth/microsoft/callback",,"2025-04-04T14:07:40Z","d179ed57-ce16-4e3e-969a-f81516591f61","Enabled","Visible","No","No","Petra Security Corp.","6907519","11/4/2024 7:34:27 PM","AzureADMultipleOrgs","Enterprise Application"
"Delegated","c17eaad9-cc46-488b-a2ce-c0df4a5672d2","5692e5c5-f531-4a94-8b3d-8d708118a6f5","OneDrive for Slack Prod","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","offline_access","Principal","a23f765f-8afa-4b4a-8287-a5cf3513b971","16451291",,"","https://app.slack.com/files/import/onedrive/redirect, https://app.staging-master.slack.com/files/import/onedrive/redirect, https://app.staging.slack.com/files/import/onedrive/redirect, https://slack.com/interop-apps/onedrive/ms/install/verify, https://oauth2.slack.com/services/auth/microsoft, https://slack.com/interop-apps/onedrive/domain/callback, https://slack.com/interop-apps/onedrive/v2/ms/install/verify, https://oauth2.slack.com/external/auth/callback",,"2025-04-09T13:13:31Z","bf6a2f26-cfed-4a3a-a310-f7357459862a","Enabled","Visible","No","No","Slack, Inc","6329694","4/22/2021 4:59:16 PM","AzureADandPersonalMicrosoftAccount","Enterprise Application"
"Delegated","c17eaad9-cc46-488b-a2ce-c0df4a5672d2","5692e5c5-f531-4a94-8b3d-8d708118a6f5","OneDrive for Slack Prod","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read","Principal","a23f765f-8afa-4b4a-8287-a5cf3513b971","16451291",,"","https://app.slack.com/files/import/onedrive/redirect, https://app.staging-master.slack.com/files/import/onedrive/redirect, https://app.staging.slack.com/files/import/onedrive/redirect, https://slack.com/interop-apps/onedrive/ms/install/verify, https://oauth2.slack.com/services/auth/microsoft, https://slack.com/interop-apps/onedrive/domain/callback, https://slack.com/interop-apps/onedrive/v2/ms/install/verify, https://oauth2.slack.com/external/auth/callback",,"2025-04-09T13:13:31Z","bf6a2f26-cfed-4a3a-a310-f7357459862a","Enabled","Visible","No","No","Slack, Inc","6329694","4/22/2021 4:59:16 PM","AzureADandPersonalMicrosoftAccount","Enterprise Application"
"Delegated","c17eaad9-cc46-488b-a2ce-c0df4a5672d2","5692e5c5-f531-4a94-8b3d-8d708118a6f5","OneDrive for Slack Prod","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Files.Read.All","Principal","a23f765f-8afa-4b4a-8287-a5cf3513b971","16451291",,"","https://app.slack.com/files/import/onedrive/redirect, https://app.staging-master.slack.com/files/import/onedrive/redirect, https://app.staging.slack.com/files/import/onedrive/redirect, https://slack.com/interop-apps/onedrive/ms/install/verify, https://oauth2.slack.com/services/auth/microsoft, https://slack.com/interop-apps/onedrive/domain/callback, https://slack.com/interop-apps/onedrive/v2/ms/install/verify, https://oauth2.slack.com/external/auth/callback",,"2025-04-09T13:13:31Z","bf6a2f26-cfed-4a3a-a310-f7357459862a","Enabled","Visible","No","No","Slack, Inc","6329694","4/22/2021 4:59:16 PM","AzureADandPersonalMicrosoftAccount","Enterprise Application"
